Load_Time,Gen_Time,Total_Time
0.14843496400862932,0.009972054045647383,0.1584070180542767
0.1399934277869761,0.004804254975169897,0.144797682762146
0.13729329779744148,0.005245773121714592,0.14253907091915607
0.13397828675806522,0.0055407448671758175,0.13951903162524104
0.14235575264319777,0.010086480993777514,0.1524422336369753
0.13805552618578076,0.004950983915477991,0.14300651010125875
0.1377114076167345,0.005018357187509537,0.14272976480424404
0.13363626832142472,0.003528840374201536,0.13716510869562626
0.1366801243275404,0.006264911964535713,0.1429450362920761
0.14466937677934766,0.005001832265406847,0.1496712090447545
0.1379842208698392,0.005113810766488314,0.1430980316363275
0.13657130487263203,0.004946413915604353,0.14151771878823638
0.1338852597400546,0.00495962193235755,0.13884488167241216
0.13215073198080063,0.003320857882499695,0.13547158986330032
0.1363782468251884,0.004798905923962593,0.141177152749151
0.13651315728202462,0.008802295662462711,0.14531545294448733
0.1345799039117992,0.00355253042653203,0.13813243433833122
0.13337515713647008,0.004667403642088175,0.13804256077855825
0.13586702477186918,0.005173874087631702,0.14104089885950089
0.16335972305387259,0.012791015673428774,0.17615073872730136
0.17504732683300972,0.012669583316892385,0.1877169101499021
0.13633467722684145,0.0049013118259608746,0.14123598905280232
0.13650887506082654,0.005163914058357477,0.14167278911918402
0.14408014295622706,0.010211796034127474,0.15429193899035454
0.15826936392113566,0.012895449064671993,0.17116481298580766
0.13660798268392682,0.0050475019961595535,0.14165548468008637
0.14997158013284206,0.010063851717859507,0.16003543185070157
0.16783376690000296,0.012321219313889742,0.1801549862138927
0.13357920572161674,0.0035657319240272045,0.13714493764564395
0.15031215036287904,0.008471758104860783,0.15878390846773982
0.13206881005316973,0.005002578720450401,0.13707138877362013
0.12627170188352466,0.003219605889171362,0.12949130777269602
0.13467415003105998,0.004626716021448374,0.13930086605250835
0.13709127716720104,0.005524179898202419,0.14261545706540346
0.13637820398434997,0.004947751294821501,0.14132595527917147
0.14261731831356883,0.010673666838556528,0.15329098515212536
0.1346173081547022,0.004635024815797806,0.1392523329705
0.13757112808525562,0.005244268104434013,0.14281539618968964
0.12822540756314993,0.0033635119907557964,0.13158891955390573
0.13454573275521398,0.0032707620412111282,0.1378164947964251
0.13184468308463693,0.0033810511231422424,0.13522573420777917
0.1365868030115962,0.007617705035954714,0.14420450804755092
0.13109392998740077,0.0033943941816687584,0.13448832416906953
0.12694484321400523,0.003442758694291115,0.13038760190829635
0.1321264891885221,0.0038786698132753372,0.13600515900179744
0.14518112875521183,0.010325206909328699,0.15550633566454053
0.13874246086925268,0.008580219000577927,0.1473226798698306
0.1441081059165299,0.01022433117032051,0.1543324370868504
0.12776499008759856,0.00331936776638031,0.13108435785397887
0.13739621313288808,0.0052307890728116035,0.14262700220569968
0.1392797869630158,0.00892234593629837,0.14820213289931417
0.13160971784964204,0.0035573160275816917,0.13516703387722373
0.14463517535477877,0.010149873327463865,0.15478504868224263
0.1343437130562961,0.005257660988718271,0.13960137404501438
0.1471290746703744,0.010933593846857548,0.15806266851723194
0.15063236374408007,0.004918450023978949,0.15555081376805902
0.13230665400624275,0.003680202178657055,0.1359868561848998
0.13102480582892895,0.0034336820244789124,0.13445848785340786
0.16029545292258263,0.012789337895810604,0.17308479081839323
0.13251177966594696,0.0038761659525334835,0.13638794561848044
0.13541034376248717,0.004999830853193998,0.14041017461568117
0.12798900017514825,0.0033493461087346077,0.13133834628388286
0.13734537782147527,0.008982774801552296,0.14632815262302756
0.132781894877553,0.003520110622048378,0.13630200549960136
0.14672469487413764,0.010064844973385334,0.15678953984752297
0.14741627778857946,0.010210582055151463,0.15762685984373093
0.17130603501573205,0.012537854723632336,0.18384388973936439
0.14622317720204592,0.010288413148373365,0.15651159035041928
0.1372386161237955,0.00504394993185997,0.14228256605565548
0.13648602087050676,0.00487037468701601,0.14135639555752277
0.13206110009923577,0.004460965283215046,0.13652206538245082
0.13677840493619442,0.004896938800811768,0.1416753437370062
0.13149579893797636,0.004926681984215975,0.13642248092219234
0.1366924811154604,0.005034659989178181,0.14172714110463858
0.1426212410442531,0.009878087788820267,0.15249932883307338
0.13346697483211756,0.003495180979371071,0.13696215581148863
0.1299118218012154,0.0032659186981618404,0.13317774049937725
0.13120475597679615,0.003351875115185976,0.13455663109198213
0.13387465197592974,0.003395950887352228,0.13727060286328197
0.14726429572328925,0.00999082112684846,0.1572551168501377
0.13191953394562006,0.003224547952413559,0.13514408189803362
0.13516909210011363,0.005004933103919029,0.14017402520403266
0.14944904390722513,0.01007957337424159,0.15952861728146672
0.1381711969152093,0.004939138889312744,0.14311033580452204
0.13583584781736135,0.004952619317919016,0.14078846713528037
0.13234129780903459,0.0050131590105593204,0.1373544568195939
0.1300985380075872,0.003716752864420414,0.1338152908720076
0.14742966881021857,0.009938078932464123,0.1573677477426827
0.16268507111817598,0.01273135794326663,0.1754164290614426
0.13726431084796786,0.005021476186811924,0.1422857870347798
0.14997851895168424,0.00974920904263854,0.15972772799432278
0.1319032907485962,0.0036310027353465557,0.13553429348394275
0.12557096406817436,0.003337685950100422,0.12890865001827478
0.138087741099298,0.005040968302637339,0.14312870940193534
0.14818098675459623,0.010200169403105974,0.1583811561577022
0.13784282002598047,0.0032627382315695286,0.14110555825755
0.13272549118846655,0.005007464904338121,0.13773295609280467
0.1455178651958704,0.009931307286024094,0.1554491724818945
0.143771942704916,0.010199381969869137,0.15397132467478514
0.1321429288946092,0.0034089060500264168,0.13555183494463563
0.13802452897652984,0.009136172942817211,0.14716070191934705
0.13464677520096302,0.003646127413958311,0.13829290261492133
0.13767147436738014,0.0034446902573108673,0.141116164624691
0.14471066603437066,0.010588762816041708,0.15529942885041237
0.1451673130504787,0.009776466060429811,0.1549437791109085
0.1375703252851963,0.005467231851071119,0.14303755713626742
0.13589398469775915,0.004865341819822788,0.14075932651758194
0.1432950426824391,0.010374987032264471,0.15367002971470356
0.1707478640601039,0.01345596183091402,0.1842038258910179
0.13407129980623722,0.005042656324803829,0.13911395613104105
0.1524949506856501,0.01107496814802289,0.163569918833673
0.15026401868090034,0.005505135748535395,0.15576915442943573
0.14101368375122547,0.009292117785662413,0.15030580153688788
0.1470845569856465,0.010295385960489511,0.157379942946136
0.15556996827945113,0.012771510984748602,0.16834147926419973
0.1367856883443892,0.008766639046370983,0.14555232739076018
0.14352289400994778,0.009807039052248001,0.15332993306219578
0.1336831208318472,0.005163690075278282,0.13884681090712547
0.15933211473748088,0.01258626114577055,0.17191837588325143
0.1376486369408667,0.0048463959246873856,0.1424950328655541
0.13724730117246509,0.009289697278290987,0.14653699845075607
0.14843148412182927,0.010037023108452559,0.15846850723028183
0.14087146613746881,0.009270868264138699,0.1501423344016075
0.13073191000148654,0.003441723994910717,0.13417363399639726
0.1458295090124011,0.010453733149915934,0.15628324216231704
0.14750061510130763,0.008638713043183088,0.15613932814449072
0.14762763818725944,0.00985717587172985,0.1574848140589893
0.14408034598454833,0.010767897125333548,0.15484824310988188
0.13944661803543568,0.008494636043906212,0.1479412540793419
0.16004454903304577,0.012751108966767788,0.17279565799981356
0.13151421211659908,0.003706319723278284,0.13522053183987737
0.13875347096472979,0.005253278184682131,0.14400674914941192
0.13323834631592035,0.005360614974051714,0.13859896128997207
0.1357384300790727,0.003704420290887356,0.13944285036996007
0.13249238301068544,0.0036356663331389427,0.1361280493438244
0.1393897533416748,0.004734372720122337,0.14412412606179714
0.14002180704846978,0.004939594306051731,0.1449614013545215
0.13113159406930208,0.0031820139847695827,0.13431360805407166
0.13149347621947527,0.00375947542488575,0.13525295164436102
0.13221341092139482,0.0036971066147089005,0.13591051753610373
0.13565615192055702,0.005211875308305025,0.14086802722886205
0.13266805466264486,0.0037238700315356255,0.1363919246941805
0.14756773505359888,0.010009583085775375,0.15757731813937426
0.13726680167019367,0.005041226278990507,0.14230802794918418
0.175873760599643,0.013273809105157852,0.18914756970480084
0.14668112015351653,0.010288986843079329,0.15697010699659586
0.1359218037687242,0.004865885246545076,0.14078768901526928
0.1323078367859125,0.0033054030500352383,0.13561323983594775
0.1367709944024682,0.004827247932553291,0.1415982423350215
0.12746213795617223,0.003158253151923418,0.13062039110809565
0.13227409543469548,0.003574191126972437,0.13584828656166792
0.13558444194495678,0.004830750171095133,0.1404151921160519
0.14477931102737784,0.010492987930774689,0.15527229895815253
0.14505482511594892,0.009804212022572756,0.15485903713852167
0.13165890099480748,0.003708318807184696,0.13536721980199218
0.13081754790619016,0.0034014498814940453,0.1342189977876842
0.15803681313991547,0.012803847901523113,0.17084066104143858
0.16133304731920362,0.012949652038514614,0.17428269935771823
0.12479024985805154,0.0034022447653114796,0.12819249462336302
0.13669278612360358,0.005659386049956083,0.14235217217355967
0.13238548068329692,0.0035922247916460037,0.13597770547494292
0.1367909531109035,0.0050771902315318584,0.14186814334243536
0.1369205671362579,0.00504277041181922,0.1419633375480771
0.14551634714007378,0.009963041171431541,0.15547938831150532
0.12861684104427695,0.0033873640932142735,0.13200420513749123
0.1352538000792265,0.004401908256113529,0.13965570833534002
0.135543174110353,0.004894574638456106,0.1404377487488091
0.1367101320065558,0.004819690715521574,0.14152982272207737
0.1381638217717409,0.004995556082576513,0.14315937785431743
0.14373804535716772,0.010125496424734592,0.1538635417819023
0.13552845967933536,0.005790689028799534,0.1413191487081349
0.14102677395567298,0.0050206659361720085,0.146047439891845
0.14815403893589973,0.010035631246864796,0.15818967018276453
0.1443729721941054,0.010063440073281527,0.1544364122673869
0.13543934794142842,0.0035484018735587597,0.13898774981498718
0.16106851818040013,0.012787200976163149,0.17385571915656328
0.15169088589027524,0.009913216810673475,0.16160410270094872
0.13496314408257604,0.0036173290573060513,0.1385804731398821
0.1583713381551206,0.012803184799849987,0.1711745229549706
0.13251391192898154,0.0037676580250263214,0.13628156995400786
0.14530113618820906,0.00997221004217863,0.1552733462303877
0.13939945260062814,0.0048145512118935585,0.1442140038125217
0.13363772490993142,0.004538374021649361,0.13817609893158078
0.13830882497131824,0.004862729925662279,0.14317155489698052
0.1433376269415021,0.010197756811976433,0.15353538375347853
0.16018828470259905,0.01196771813556552,0.17215600283816457
0.13058805325999856,0.0035027912817895412,0.1340908445417881
0.13733866484835744,0.004958395846188068,0.1422970606945455
0.13016510615125299,0.003348776139318943,0.13351388229057193
0.14537610206753016,0.0058861952275037766,0.15126229729503393
0.15441692201420665,0.0103724948130548,0.16478941682726145
0.14131847443059087,0.004820919129997492,0.14613939356058836
0.14281286904588342,0.00550535973161459,0.148318228777498
0.1398014440201223,0.008435473777353764,0.14823691779747605
0.14503960590809584,0.008178149815648794,0.15321775572374463
0.1342599936760962,0.0049809920601546764,0.13924098573625088
0.12838264973834157,0.0034402799792587757,0.13182292971760035
0.15037039201706648,0.010585085023194551,0.16095547704026103
0.14703534776344895,0.010147362016141415,0.15718270977959037
0.14564630016684532,0.005102778784930706,0.15074907895177603
0.14465120900422335,0.010242612101137638,0.15489382110536098
0.15945924678817391,0.013067541178315878,0.1725267879664898
0.13299486879259348,0.0035974676720798016,0.13659233646467328
0.1316033829934895,0.0034619560465216637,0.13506533904001117
0.13725487375631928,0.00890436302870512,0.1461592367850244
0.13390153925865889,0.004110528156161308,0.1380120674148202
0.1391720767132938,0.008859514724463224,0.14803159143775702
0.1373435417190194,0.004599158652126789,0.1419427003711462
0.14370146906003356,0.006349517032504082,0.15005098609253764
0.13725878996774554,0.0049974736757576466,0.1422562636435032
0.1575236190110445,0.013147268909960985,0.1706708879210055
0.16021150909364223,0.013003007974475622,0.17321451706811786
0.13621812406927347,0.004971225745975971,0.14118934981524944
0.1460492629557848,0.004915452096611261,0.15096471505239606
0.13159109698608518,0.0035194349475204945,0.13511053193360567
0.13822797127068043,0.004966650158166885,0.1431946214288473
0.14525725925341249,0.005049197934567928,0.1503064571879804
0.13663421384990215,0.008415790740400553,0.1450500045903027
0.13467244384810328,0.004570106975734234,0.13924255082383752
0.1437559761106968,0.010693259071558714,0.1544492351822555
0.171630188357085,0.012549791019409895,0.18417997937649488
0.13950565503910184,0.005964397918432951,0.1454700529575348
0.1455011791549623,0.010104428045451641,0.15560560720041394
0.13642268208786845,0.005047206301242113,0.14146988838911057
0.13945441786199808,0.004993454087525606,0.1444478719495237
0.13891065120697021,0.00492125703021884,0.14383190823718905
0.13616763381287456,0.008735053706914186,0.14490268751978874
0.14560975320637226,0.005342544987797737,0.15095229819417
0.13953760685399175,0.003578720148652792,0.14311632700264454
0.14950753701850772,0.008012839127331972,0.1575203761458397
0.1365637732669711,0.0035303160548210144,0.14009408932179213
0.1667830990627408,0.012666062917560339,0.17944916198030114
0.13549871882423759,0.004910095129162073,0.14040881395339966
0.1335192872211337,0.005066795740276575,0.13858608296141028
0.13420568825677037,0.004991156980395317,0.1391968452371657
0.14393343683332205,0.010043045040220022,0.15397648187354207
0.14123156107962132,0.010208123363554478,0.1514396844431758
0.12959106173366308,0.0032902960665524006,0.13288135780021548
0.13938159961253405,0.009482736233621836,0.14886433584615588
0.13732948200777173,0.008657432161271572,0.1459869141690433
0.13290166901424527,0.0034674368798732758,0.13636910589411855
0.13174777384847403,0.004906130954623222,0.13665390480309725
0.13692198181524873,0.005224753171205521,0.14214673498645425
0.1560582951642573,0.012880106922239065,0.16893840208649635
0.13255925895646214,0.005454693920910358,0.1380139528773725
0.13376227905973792,0.003966527990996838,0.13772880705073476
0.15058817295357585,0.008745454251766205,0.15933362720534205
0.14553673891350627,0.009901363868266344,0.1554381027817726
0.13705859798938036,0.0053405179642140865,0.14239911595359445
0.148397128097713,0.010003149975091219,0.1584002780728042
0.12818488758057356,0.003370382357388735,0.1315552699379623
0.13414243189617991,0.003998512867838144,0.13814094476401806
0.16058270819485188,0.013230069074779749,0.17381277726963162
0.1355545101687312,0.005037452094256878,0.1405919622629881
0.14182868413627148,0.010606073308736086,0.15243475744500756
0.13258232921361923,0.004952269606292248,0.13753459881991148
0.15354193933308125,0.009663424920290709,0.16320536425337195
0.13920071767643094,0.008561857976019382,0.14776257565245032
0.13714073691517115,0.00502299377694726,0.1421637306921184
0.1394987916573882,0.004713839385658503,0.1442126310430467
0.14959090296179056,0.010019954293966293,0.15961085725575686
0.13552994281053543,0.004764876328408718,0.14029481913894415
0.13026283727958798,0.0036350563168525696,0.13389789359644055
0.1369631220586598,0.005196466110646725,0.14215958816930652
0.13715838128700852,0.00483987620100379,0.1419982574880123
0.1611875956878066,0.012654272839426994,0.1738418685272336
0.1373565956018865,0.00576280290260911,0.14311939850449562
0.12910327408462763,0.004528825171291828,0.13363209925591946
0.135129664093256,0.0048232669942080975,0.1399529310874641
0.14623169787228107,0.00988082867115736,0.15611252654343843
0.13181487144902349,0.003731178119778633,0.13554604956880212
0.15852382127195597,0.012715294025838375,0.17123911529779434
0.17407220089808106,0.012647319119423628,0.1867195200175047
0.13270201114937663,0.003733172081410885,0.13643518323078752
0.15935647068545222,0.013301777187734842,0.17265824787318707
0.1593417041003704,0.012625116854906082,0.1719668209552765
0.13852163404226303,0.006867873016744852,0.14538950705900788
0.13308070413768291,0.0032499777153134346,0.13633068185299635
0.14582785265520215,0.01015029102563858,0.15597814368084073
0.1366173648275435,0.004733842797577381,0.14135120762512088
0.14450779417529702,0.010431933216750622,0.15493972739204764
0.14213951537385583,0.010038043837994337,0.15217755921185017
0.1337634166702628,0.005392664112150669,0.13915608078241348
0.14586631068959832,0.00967129459604621,0.15553760528564453
0.1477672872133553,0.010043093003332615,0.15781038021668792
0.12713591801002622,0.003307920880615711,0.13044383889064193
0.1367241581901908,0.004962175153195858,0.14168633334338665
0.13486936269327998,0.004646869841963053,0.13951623253524303
0.1279784720391035,0.003729966003447771,0.13170843804255128
0.13491427712142467,0.003561960067600012,0.1384762371890247
0.1371337901800871,0.004906241316348314,0.1420400314964354
0.13150952430441976,0.0033274227753281593,0.13483694707974792
0.14685201132670045,0.01076638512313366,0.1576183964498341
0.1425058669410646,0.009995744097977877,0.15250161103904247
0.1261089793406427,0.0033404058776795864,0.12944938521832228
0.14510395471006632,0.009798108134418726,0.15490206284448504
0.13788060005754232,0.005064360797405243,0.14294496085494757
0.14378010714426637,0.01000980194658041,0.15378990909084678
0.1327435220591724,0.004923385567963123,0.13766690762713552
0.14648792101070285,0.010467056185007095,0.15695497719570994
0.1442217519506812,0.0098155471496284,0.1540372991003096
0.14725379506126046,0.010454944800585508,0.15770873986184597
0.13784648198634386,0.008642232976853848,0.1464887149631977
0.13316732877865434,0.004631976131349802,0.13779930491000414
0.1715764719992876,0.012659844011068344,0.18423631601035595
0.15774276526644826,0.012702174950391054,0.1704449402168393
0.13128491211682558,0.003527560271322727,0.1348124723881483
0.13296336168423295,0.003653779160231352,0.1366171408444643
0.1366747859865427,0.009687515906989574,0.14636230189353228
0.12545029120519757,0.003341888077557087,0.12879217928275466
0.1394300740212202,0.0048924097791314125,0.14432248380035162
0.1360952965915203,0.005288728047162294,0.1413840246386826
0.17057214211672544,0.012711802963167429,0.18328394507989287
0.13701428705826402,0.00511891208589077,0.1421331991441548
0.12907584570348263,0.0033833300694823265,0.13245917577296495
0.1438676188699901,0.010604202281683683,0.1544718211516738
0.13734614104032516,0.00873874919489026,0.14608489023521543
0.1288326270878315,0.003526104148477316,0.1323587312363088
0.1451779268682003,0.008563573937863111,0.1537415008060634
0.13100526295602322,0.004870336968451738,0.13587559992447495
0.1332194679416716,0.0033245179802179337,0.13654398592188954
0.1361953360028565,0.005487523972988129,0.14168285997584462
0.14309933595359325,0.009855017066001892,0.15295435301959515
0.13633414823561907,0.004883530084043741,0.1412176783196628
0.13362499186769128,0.0036594197154045105,0.1372844115830958
0.12873425520956516,0.0033057318069040775,0.13203998701646924
0.13135815598070621,0.003324903082102537,0.13468305906280875
0.12703505903482437,0.003463506232947111,0.13049856526777148
0.14372857799753547,0.010502425022423267,0.15423100301995873
0.13415683386847377,0.00503141013905406,0.13918824400752783
0.13292643101885915,0.003600094933062792,0.13652652595192194
0.13726778328418732,0.005117075052112341,0.14238485833629966
0.13631857885047793,0.0049812509678304195,0.14129982981830835
0.13163765100762248,0.0036226697266101837,0.13526032073423266
0.14858515188097954,0.010446295142173767,0.1590314470231533
0.14637094596400857,0.01005263114348054,0.1564235771074891
0.14405175112187862,0.010238005314022303,0.15428975643590093
0.14483316568657756,0.009883349761366844,0.1547165154479444
0.13720151176676154,0.005275482311844826,0.14247699407860637
0.15441458206623793,0.010360476095229387,0.1647750581614673
0.15679979091510177,0.01333533227443695,0.17013512318953872
0.13759950501844287,0.005004093050956726,0.1426035980693996
0.15817268891260028,0.013484988827258348,0.17165767773985863
0.13729743286967278,0.009058109018951654,0.14635554188862443
0.1296989843249321,0.0033215400762856007,0.1330205244012177
0.13193602487444878,0.004857740830630064,0.13679376570507884
0.13201625226065516,0.004804271273314953,0.13682052353397012
0.1432592011988163,0.0033298959024250507,0.14658909710124135
0.1393180089071393,0.004925798624753952,0.14424380753189325
0.1447988199070096,0.009976359084248543,0.15477517899125814
0.1583426441065967,0.012667567934840918,0.17101021204143763
0.13497096160426736,0.005300805903971195,0.14027176750823855
0.13043491076678038,0.003415977116674185,0.13385088788345456
0.1463967659510672,0.00831308402121067,0.15470984997227788
0.14057065220549703,0.005075870081782341,0.14564652228727937
0.14086430193856359,0.004912558011710644,0.14577685995027423
0.13561668433248997,0.0036212089471518993,0.13923789327964187
0.1619674009270966,0.013332588132470846,0.17529998905956745
0.13338705385103822,0.004719980992376804,0.13810703484341502
0.13496034173294902,0.00479785306379199,0.139758194796741
0.13799151498824358,0.005055675283074379,0.14304719027131796
0.137772380374372,0.008780696894973516,0.14655307726934552
0.14258333668112755,0.010145021136850119,0.15272835781797767
0.1430822410620749,0.010013718158006668,0.15309595922008157
0.14725135499611497,0.009932042099535465,0.15718339709565043
0.1429938990622759,0.010559380985796452,0.15355328004807234
0.1250433987006545,0.0033367080613970757,0.12838010676205158
0.13809323403984308,0.005291317589581013,0.1433845516294241
0.1370890368707478,0.004936703015118837,0.14202573988586664
0.13747117621824145,0.0048493449576199055,0.14232052117586136
0.1602270151488483,0.012762836646288633,0.17298985179513693
0.13737650867551565,0.005006066989153624,0.14238257566466928
0.1370423804037273,0.004935828968882561,0.14197820937260985
0.13691800320520997,0.006517936009913683,0.14343593921512365
0.16326886508613825,0.013060412835329771,0.17632927792146802
0.13344904500991106,0.0050196219235658646,0.13846866693347692
0.13542982889339328,0.005185840185731649,0.14061566907912493
0.13879230106249452,0.004994173999875784,0.1437864750623703
0.13678584480658174,0.004805909935384989,0.14159175474196672
0.12924053194001317,0.0034616971388459206,0.1327022290788591
0.1356582920998335,0.009173959027975798,0.14483225112780929
0.1591134238988161,0.013595420867204666,0.17270884476602077
0.13897187076509,0.008992621675133705,0.1479644924402237
0.1765341185964644,0.012161887250840664,0.18869600584730506
